network_year,node_id,node_type,country,city,lat,lng,pop_2026,pop_bracket,activation_year,outbound_lanes,inbound_lanes
2027,METRO_DE_neukoelln,PERI_URBAN_HUB,DE,Neukoelln,52.4772,13.4313,167248.0,<250K,2027,22,22
2027,METRO_DE_osnabrueck,PERI_URBAN_HUB,DE,Osnabrueck,52.2726,8.0498,166462.0,<250K,2027,52,53
2027,METRO_DE_solingen,PERI_URBAN_HUB,DE,Solingen,51.1734,7.0845,164359.0,<250K,2027,46,47
2027,METRO_NL_amsterdam,PERI_URBAN_HUB,NL,Amsterdam,52.374,4.88969,1196130.0,1M+,2027,35,36
2027,METRO_NL_rotterdam,PERI_URBAN_HUB,NL,Rotterdam,51.9225,4.47917,1030820.0,1M+,2027,35,36
2027,METRO_NL_the_hague,PERI_URBAN_HUB,NL,The Hague,52.0767,4.29861,729342.0,250K-1M,2027,34,35
2027,METRO_NL_utrecht,PERI_URBAN_HUB,NL,Utrecht,52.0908,5.12222,579784.0,250K-1M,2027,36,37
2027,METRO_NL_eindhoven,PERI_URBAN_HUB,NL,Eindhoven,51.4408,5.47778,374979.0,250K-1M,2027,41,42
2027,METRO_NL_tilburg,PERI_URBAN_HUB,NL,Tilburg,51.5555,5.0913,199613.0,<250K,2027,39,40
2027,METRO_NL_groningen,PERI_URBAN_HUB,NL,Groningen,53.2192,6.56667,181194.0,<250K,2027,45,46
2027,METRO_NL_almere_stad,PERI_URBAN_HUB,NL,Almere Stad,52.3703,5.21413,176432.0,<250K,2027,35,36
2027,METRO_NL_breda,PERI_URBAN_HUB,NL,Breda,51.5866,4.77596,167673.0,<250K,2027,36,37
2027,METRO_LU_luxembourg,PERI_URBAN_HUB,LU,Luxembourg,49.6117,6.13,76684.0,<250K,2027,37,38
2027,NONMETRO_BE,DEMAND_NONMETRO,BE,Belgium (non-metro centroid),50.4878477667654,4.90756065106913,,,2027,0,0
2027,NONMETRO_DE,DEMAND_NONMETRO,DE,Germany (non-metro centroid),51.0921117547106,10.0595078400433,,,2027,0,0
2027,NONMETRO_LU,DEMAND_NONMETRO,LU,Luxembourg (non-metro centroid),49.8083179859778,6.05267118811413,,,2027,0,0
2027,NONMETRO_NL,DEMAND_NONMETRO,NL,Netherlands (non-metro centroid),52.0795034230981,4.31619134345571,,,2027,0,0
