year,node_id,assigned_cand,t_base_hr,units,node_type,last_mile_hours,last_mile_hours_nonmetro,last_mile_hours_final,drive_time_hr,rest_time_hr,travel_elapsed_hr,otd_hours,otd_days_promise,otd_bucket,purchase_prob,reachable_units,revenue,reachable_revenue
2031,METRO_ES_cordoba,CAND_ES_madrid,3.546427804,200,metro,12.0,,12.0,3.546427804,0.0,3.546427804,15.546427804,0,0,1.0,200.0,90720.0,90720.0
2031,METRO_ES_vigo,CAND_ES_madrid,5.582543834,171,metro,12.0,,12.0,5.582543834,0.0,5.582543834,17.582543834,0,0,1.0,171.0,77565.6,77565.6
2031,METRO_ES_valladolid,CAND_ES_madrid,1.946304385,166,metro,12.0,,12.0,1.946304385,0.0,1.946304385,13.946304385,0,0,1.0,166.0,75297.6,75297.6
2031,METRO_ES_gijon,CAND_ES_madrid,4.593003708,154,metro,12.0,,12.0,4.593003708,0.0,4.593003708,16.593003708,0,0,1.0,154.0,69854.40000000001,69854.40000000001
2031,METRO_ES_eixample,CAND_ES_madrid,6.053707055,146,metro,12.0,,12.0,6.053707055,0.0,6.053707055,18.053707055,0,0,1.0,146.0,66225.6,66225.6
2031,METRO_ES_l_hospitalet_de_llobregat,CAND_ES_madrid,5.98610304,160,metro,12.0,,12.0,5.98610304,0.0,5.98610304,17.98610304,0,0,1.0,160.0,72576.0,72576.0
2031,METRO_ES_latina,CAND_IT_rome,0.69007505,148,metro,12.0,,12.0,0.69007505,0.0,0.69007505,12.69007505,0,0,1.0,148.0,67132.8,67132.8
2031,METRO_ES_carabanchel,CAND_ES_madrid,0.040624223,142,metro,12.0,,12.0,0.040624223,0.0,0.040624223,12.040624223,0,0,1.0,142.0,64411.2,64411.2
2031,METRO_ES_a_coruna,CAND_ES_madrid,6.103723911,138,metro,24.0,,24.0,6.103723911,0.0,6.103723911,30.103723911,1,1,0.95,131.1,62596.8,59466.96
2031,METRO_ES_puente_de_vallecas,CAND_ES_madrid,0.051383776,137,metro,24.0,,24.0,0.051383776,0.0,0.051383776,24.051383776,1,1,0.95,130.15,62143.2,59036.03999999999
2031,METRO_ES_sant_marti,CAND_ES_madrid,6.097768659,139,metro,24.0,,24.0,6.097768659,0.0,6.097768659,30.097768659,1,1,0.95,132.04999999999998,63050.4,59897.88
2031,METRO_ES_gasteiz_vitoria,CAND_ES_madrid,3.405604358,134,metro,24.0,,24.0,3.405604358,0.0,3.405604358,27.405604358,1,1,0.95,127.3,60782.4,57743.28
2031,METRO_ES_granada,CAND_ES_madrid,4.308799998,133,metro,24.0,,24.0,4.308799998,0.0,4.308799998,28.308799997999998,1,1,0.95,126.35,60328.8,57312.36
2031,METRO_ES_elche,CAND_ES_madrid,4.225316152,134,metro,24.0,,24.0,4.225316152,0.0,4.225316152,28.225316152,1,1,0.95,127.3,60782.4,57743.28
2031,METRO_ES_ciudad_lineal,CAND_ES_madrid,0.064457207,135,metro,24.0,,24.0,0.064457207,0.0,0.064457207,24.064457207,1,1,0.95,128.25,61236.0,58174.2
2031,METRO_ES_oviedo,CAND_ES_madrid,4.466979201,128,metro,24.0,,24.0,4.466979201,0.0,4.466979201,28.466979201,1,1,0.95,121.6,58060.8,55157.76
2031,METRO_ES_santa_cruz_de_tenerife,CAND_ES_madrid,21.04880434,128,metro,24.0,,24.0,21.04880434,13.0,34.048804340000004,58.048804340000004,2,2,0.85,108.8,58060.8,49351.68
2031,METRO_ES_fuencarral_el_pardo,CAND_ES_madrid,0.113137082,123,metro,24.0,,24.0,0.113137082,0.0,0.113137082,24.113137082,1,1,0.95,116.85,55792.8,53003.16
2031,METRO_ES_badalona,CAND_ES_madrid,6.153019543,127,metro,24.0,,24.0,6.153019543,0.0,6.153019543,30.153019543,1,1,0.95,120.64999999999999,57607.2,54726.84
2031,METRO_ES_cartagena,CAND_ES_madrid,4.690326717,120,metro,24.0,,24.0,4.690326717,0.0,4.690326717,28.690326716999998,1,1,0.95,114.0,54432.0,51710.399999999994
2031,METRO_ES_terrassa,CAND_ES_madrid,5.959874307,123,metro,24.0,,24.0,5.959874307,0.0,5.959874307,29.959874307,1,1,0.95,116.85,55792.8,53003.16
2031,METRO_ES_jerez_de_la_frontera,CAND_ES_madrid,5.586853563,115,metro,24.0,,24.0,5.586853563,0.0,5.586853563,29.586853563,1,1,0.95,109.25,52164.0,49555.799999999996
2031,METRO_ES_sabadell,CAND_ES_madrid,6.043306014,119,metro,24.0,,24.0,6.043306014,0.0,6.043306014,30.043306014,1,1,0.95,113.05,53978.4,51279.479999999996
2031,METRO_ES_mostoles,CAND_ES_madrid,0.207500424,117,metro,24.0,,24.0,0.207500424,0.0,0.207500424,24.207500424,1,1,0.95,111.14999999999999,53071.2,50417.63999999999
2031,METRO_ES_alcala_de_henares,CAND_ES_madrid,0.358721208,118,metro,24.0,,24.0,0.358721208,0.0,0.358721208,24.358721208,1,1,0.95,112.1,53524.8,50848.56
2031,METRO_ES_pamplona,CAND_ES_madrid,3.804832081,113,metro,24.0,,24.0,3.804832081,0.0,3.804832081,27.804832081,1,1,0.95,107.35,51256.8,48693.96
2031,METRO_ES_fuenlabrada,CAND_ES_madrid,0.199595999,107,metro,24.0,,24.0,0.199595999,0.0,0.199595999,24.199595999,1,1,0.95,101.64999999999999,48535.2,46108.439999999995
2031,METRO_ES_almeria,CAND_ES_madrid,4.947272359,111,metro,24.0,,24.0,4.947272359,0.0,4.947272359,28.947272359,1,1,0.95,105.44999999999999,50349.60000000001,47832.12000000001
2031,METRO_ES_leganes,CAND_ES_madrid,0.134298467,107,metro,24.0,,24.0,0.134298467,0.0,0.134298467,24.134298467,1,1,0.95,101.64999999999999,48535.2,46108.439999999995
2031,METRO_ES_san_sebastian,CAND_ES_madrid,4.228515715,103,metro,24.0,,24.0,4.228515715,0.0,4.228515715,28.228515715,1,1,0.95,97.85,46720.8,44384.76
2031,METRO_ES_sants_montjuic,CAND_ES_madrid,6.04269395,102,metro,24.0,,24.0,6.04269395,0.0,6.04269395,30.04269395,1,1,0.95,96.89999999999999,46267.2,43953.84
2031,METRO_ES_santander,CAND_ES_madrid,4.068588274,103,metro,24.0,,24.0,4.068588274,0.0,4.068588274,28.068588274,1,1,0.95,97.85,46720.8,44384.76
2031,METRO_ES_castello_de_la_plana,CAND_ES_madrid,3.766982878,107,metro,24.0,,24.0,3.766982878,0.0,3.766982878,27.766982878,1,1,0.95,101.64999999999999,48535.2,46108.439999999995
2031,METRO_ES_burgos,CAND_ES_madrid,2.568069171,101,metro,24.0,,24.0,2.568069171,0.0,2.568069171,26.568069171,1,1,0.95,95.94999999999999,45813.60000000001,43522.92000000001
2031,METRO_ES_albacete,CAND_ES_madrid,2.681923537,95,metro,24.0,,24.0,2.681923537,0.0,2.681923537,26.681923537,1,1,0.95,90.25,43092.0,40937.4
2031,METRO_ES_horta_guinardo,CAND_ES_madrid,6.066774417,94,metro,24.0,,24.0,6.066774417,0.0,6.066774417,30.066774417,1,1,0.95,89.3,42638.4,40506.479999999996
2031,METRO_ES_alcorcon,CAND_ES_madrid,0.156061222,96,metro,24.0,,24.0,0.156061222,0.0,0.156061222,24.156061222,1,1,0.95,91.19999999999999,43545.60000000001,41368.32000000001
2031,METRO_ES_getafe,CAND_ES_madrid,0.151039077,100,metro,24.0,,24.0,0.151039077,0.0,0.151039077,24.151039077,1,1,0.95,95.0,45360.0,43092.0
2031,METRO_ES_nou_barris,CAND_ES_madrid,6.082016874,100,metro,24.0,,24.0,6.082016874,0.0,6.082016874,30.082016874,1,1,0.95,95.0,45360.0,43092.0
2031,METRO_CH_zurich,CAND_DE_koeln,4.959371759,840,metro,8.0,,8.0,4.959371759,0.0,4.959371759,12.959371759,0,0,1.0,840.0,381024.0,381024.0
2031,METRO_CH_geneva,CAND_DE_koeln,6.352603718,373,metro,12.0,,12.0,6.352603718,0.0,6.352603718,18.352603718,0,0,1.0,373.0,169192.8,169192.8
2031,METRO_CH_basel,CAND_DE_koeln,4.535822591,333,metro,12.0,,12.0,4.535822591,0.0,4.535822591,16.535822591,0,0,1.0,333.0,151048.8,151048.8
2031,METRO_CH_lausanne,CAND_DE_koeln,5.900768806,273,metro,12.0,,12.0,5.900768806,0.0,5.900768806,17.900768806000002,0,0,1.0,273.0,123832.8,123832.8
2031,METRO_CH_bern,CAND_DE_koeln,5.335415223,259,metro,12.0,,12.0,5.335415223,0.0,5.335415223,17.335415223,0,0,1.0,259.0,117482.4,117482.4
2031,METRO_BG_sofia,CAND_IT_rome,10.71889694,575,metro,8.0,,8.0,10.71889694,0.0,10.71889694,18.71889694,0,0,1.0,575.0,260820.0,260820.0
2031,METRO_BG_plovdiv,CAND_IT_rome,12.12648431,155,metro,12.0,,12.0,12.12648431,13.0,25.126484310000002,37.12648431,1,1,0.95,147.25,70308.0,66792.59999999999
2031,METRO_BG_varna,CAND_PL_lodz,13.69909389,150,metro,12.0,,12.0,13.69909389,13.0,26.69909389,38.69909389,1,1,0.95,142.5,68040.0,64638.0
2031,METRO_BG_burgas,CAND_PL_lodz,14.31444294,90,metro,24.0,,24.0,14.31444294,13.0,27.31444294,51.31444294,2,2,0.85,76.5,40824.0,34700.4
2031,METRO_HR_zagreb,CAND_IT_rome,6.205090802,309,metro,12.0,,12.0,6.205090802,0.0,6.205090802,18.205090802,0,0,1.0,309.0,140162.4,140162.4
2031,METRO_HR_split,CAND_IT_rome,4.414134195,75,metro,24.0,,24.0,4.414134195,0.0,4.414134195,28.414134195,1,1,0.95,71.25,34020.0,32319.0
2031,METRO_CY_nicosia,CAND_IT_rome,23.46169835,99,metro,24.0,,24.0,23.46169835,26.0,49.46169835,73.46169835,3,3-4,0.65,64.35000000000001,44906.4,29189.160000000003
2031,METRO_CZ_prague,CAND_PL_lodz,4.804821488,588,metro,8.0,,8.0,4.804821488,0.0,4.804821488,12.804821488,0,0,1.0,588.0,266716.8,266716.8
2031,METRO_CZ_brno,CAND_PL_lodz,4.209992716,175,metro,12.0,,12.0,4.209992716,0.0,4.209992716,16.209992716000002,0,0,1.0,175.0,79380.0,79380.0
2031,METRO_CZ_ostrava,CAND_PL_lodz,2.771833031,138,metro,12.0,,12.0,2.771833031,0.0,2.771833031,14.771833031,0,0,1.0,138.0,62596.8,62596.8
2031,METRO_CZ_pilsen,CAND_DE_koeln,5.69575917,73,metro,24.0,,24.0,5.69575917,0.0,5.69575917,29.69575917,1,1,0.95,69.35,33112.8,31457.16
2031,METRO_GR_athens,CAND_IT_rome,12.58354046,1423,metro,8.0,,8.0,12.58354046,13.0,25.583540460000002,33.58354046,1,1,0.95,1351.85,645472.8,613199.16
2031,METRO_GR_thessaloniki,CAND_IT_rome,10.57523747,368,metro,12.0,,12.0,10.57523747,0.0,10.57523747,22.575237469999998,0,0,1.0,368.0,166924.8,166924.8
2031,METRO_GR_patras,CAND_IT_rome,10.59316876,77,metro,24.0,,24.0,10.59316876,0.0,10.59316876,34.59316876,1,1,0.95,73.14999999999999,34927.2,33180.84
2031,METRO_GR_piraeus,CAND_IT_rome,12.53039824,71,metro,24.0,,24.0,12.53039824,13.0,25.53039824,49.53039824,2,2,0.85,60.35,32205.6,27374.76
2031,METRO_HU_budapest,CAND_PL_lodz,5.713391942,806,metro,8.0,,8.0,5.713391942,0.0,5.713391942,13.713391942000001,0,0,1.0,806.0,365601.6,365601.6
2031,METRO_HU_debrecen,CAND_PL_lodz,5.953089144,94,metro,24.0,,24.0,5.953089144,0.0,5.953089144,29.953089144,1,1,0.95,89.3,42638.4,40506.479999999996
2031,METRO_HU_miskolc,CAND_PL_lodz,5.025044142,73,metro,24.0,,24.0,5.025044142,0.0,5.025044142,29.025044142,1,1,0.95,69.35,33112.8,31457.16
2031,METRO_HU_szeged,CAND_PL_lodz,7.385873069,73,metro,24.0,,24.0,7.385873069,0.0,7.385873069,31.385873069,1,1,0.95,69.35,33112.8,31457.16
2031,METRO_RO_bucharest,CAND_PL_lodz,11.42629951,768,metro,8.0,,8.0,11.42629951,13.0,24.42629951,32.42629951,1,1,0.95,729.5999999999999,348364.8,330946.56
2031,METRO_RO_iasi,CAND_PL_lodz,9.338446065,142,metro,12.0,,12.0,9.338446065,0.0,9.338446065,21.338446065,0,0,1.0,142.0,64411.2,64411.2
2031,METRO_RO_cluj_napoca,CAND_PL_lodz,7.579072267,139,metro,12.0,,12.0,7.579072267,0.0,7.579072267,19.579072267,0,0,1.0,139.0,63050.4,63050.4
2031,METRO_RO_timisoara,CAND_PL_lodz,8.174446059,138,metro,12.0,,12.0,8.174446059,0.0,8.174446059,20.174446058999997,0,0,1.0,138.0,62596.8,62596.8
2031,METRO_RO_craiova,CAND_PL_lodz,10.66370196,128,metro,12.0,,12.0,10.66370196,0.0,10.66370196,22.663701959999997,0,0,1.0,128.0,58060.8,58060.8
2031,METRO_RO_constanta,CAND_PL_lodz,12.99938629,130,metro,12.0,,12.0,12.99938629,13.0,25.99938629,37.999386290000004,1,1,0.95,123.5,58968.0,56019.6
2031,METRO_RO_galati,CAND_PL_lodz,11.3151707,120,metro,12.0,,12.0,11.3151707,13.0,24.3151707,36.315170699999996,1,1,0.95,114.0,54432.0,51710.399999999994
2031,METRO_RO_brasov,CAND_PL_lodz,9.784256942,116,metro,12.0,,12.0,9.784256942,0.0,9.784256942,21.784256942,0,0,1.0,116.0,52617.60000000001,52617.60000000001
2031,METRO_RO_ploiesti,CAND_PL_lodz,10.78268572,97,metro,24.0,,24.0,10.78268572,0.0,10.78268572,34.78268572,1,1,0.95,92.14999999999999,43999.2,41799.24
2031,METRO_RO_braila,CAND_PL_lodz,11.46849373,87,metro,24.0,,24.0,11.46849373,13.0,24.46849373,48.46849373,2,2,0.85,73.95,39463.2,33543.719999999994
2031,METRO_RO_oradea,CAND_PL_lodz,6.651097374,90,metro,24.0,,24.0,6.651097374,0.0,6.651097374,30.651097374,1,1,0.95,85.5,40824.0,38782.799999999996
2031,METRO_RO_bacau,CAND_PL_lodz,9.495159563,69,metro,24.0,,24.0,9.495159563,0.0,9.495159563,33.495159563,1,1,0.95,65.55,31298.4,29733.48
2031,METRO_RO_arad,CAND_PL_lodz,7.627366525,73,metro,24.0,,24.0,7.627366525,0.0,7.627366525,31.627366525,1,1,0.95,69.35,33112.8,31457.16
2031,METRO_RO_pitesti,CAND_PL_lodz,10.39408067,72,metro,24.0,,24.0,10.39408067,0.0,10.39408067,34.39408067,1,1,0.95,68.39999999999999,32659.2,31026.239999999998
2031,METRO_MT_valletta,CAND_IT_rome,8.263051621,3,metro,24.0,,24.0,8.263051621,0.0,8.263051621,32.263051621,1,1,0.95,2.8499999999999996,1360.8,1292.76
2031,METRO_SK_bratislava,CAND_PL_lodz,5.242565771,203,metro,12.0,,12.0,5.242565771,0.0,5.242565771,17.242565771,0,0,1.0,203.0,92080.8,92080.8
2031,METRO_SK_kosice,CAND_PL_lodz,4.353124207,103,metro,24.0,,24.0,4.353124207,0.0,4.353124207,28.353124207,1,1,0.95,97.85,46720.8,44384.76
2031,METRO_SI_ljubljana,CAND_IT_rome,5.870239442,125,metro,12.0,,12.0,5.870239442,0.0,5.870239442,17.870239442,0,0,1.0,125.0,56700.0,56700.0
2031,METRO_LU_luxembourg,CAND_DE_koeln,1.897030217,58,metro,24.0,,24.0,1.897030217,0.0,1.897030217,25.897030217,1,1,0.95,55.099999999999994,26308.8,24993.359999999997
2031,NONMETRO_AT,CAND_PL_lodz,6.773307633,3437,non_metro,,72.0,72.0,6.773307633,0.0,6.773307633,78.773307633,3,3-4,0.9,3093.3,1558560.0,1402704.0
2031,NONMETRO_BE,CAND_DE_koeln,1.825183961,4558,non_metro,,24.0,24.0,1.825183961,0.0,1.825183961,25.825183961,1,1,0.995,4535.21,2068080.0,2057739.6
2031,NONMETRO_BG,CAND_IT_rome,12.70373436,1958,non_metro,,72.0,72.0,12.70373436,13.0,25.70373436,97.70373436,4,3-4,0.9,1762.2,888720.0,799848.0
2031,NONMETRO_CH,CAND_DE_koeln,5.656685971,3027,non_metro,,72.0,72.0,5.656685971,0.0,5.656685971,77.656685971,3,3-4,0.9,2724.3,1373160.0,1235844.0
2031,NONMETRO_CY,CAND_IT_rome,23.25652483,555,non_metro,,72.0,72.0,23.25652483,26.0,49.256524830000004,121.25652483,5,5-7,0.7,388.5,252480.0,176736.0
2031,NONMETRO_CZ,CAND_PL_lodz,4.195079107,3608,non_metro,,48.0,48.0,4.195079107,0.0,4.195079107,52.195079107,2,2,0.98,3535.84,1635960.0,1603240.8
2031,NONMETRO_DE,CAND_DE_koeln,2.618811449,37267,non_metro,,48.0,48.0,2.618811449,0.0,2.618811449,50.618811449,2,2,0.98,36521.659999999996,16904400.0,16566312.0
2031,NONMETRO_DK,CAND_DE_koeln,7.35898527,2672,non_metro,,72.0,72.0,7.35898527,0.0,7.35898527,79.35898527,3,3-4,0.9,2404.8,1212000.0,1090800.0
2031,NONMETRO_EE,CAND_PL_lodz,10.3267398,498,non_metro,,72.0,72.0,10.3267398,0.0,10.3267398,82.3267398,3,3-4,0.9,448.2,226080.0,203472.0
2031,NONMETRO_ES,CAND_ES_madrid,0.617771964,11877,non_metro,,24.0,24.0,0.617771964,0.0,0.617771964,24.617771964,1,1,0.995,11817.615,5388000.0,5361060.0
2031,NONMETRO_FI,CAND_PL_lodz,18.11658503,1968,non_metro,,72.0,72.0,18.11658503,13.0,31.11658503,103.11658503,4,3-4,0.9,1771.2,892680.0,803412.0
2031,NONMETRO_FR,CAND_DE_koeln,6.872974493,22880,non_metro,,72.0,72.0,6.872974493,0.0,6.872974493,78.872974493,3,3-4,0.9,20592.0,10378680.0,9340812.0
2031,NONMETRO_GR,CAND_IT_rome,15.64000485,2464,non_metro,,72.0,72.0,15.64000485,13.0,28.64000485,100.64000485,4,3-4,0.9,2217.6,1118040.0,1006236.0
2031,NONMETRO_HR,CAND_IT_rome,4.790716195,1289,non_metro,,48.0,48.0,4.790716195,0.0,4.790716195,52.790716195,2,2,0.98,1263.22,585240.0,573535.2
2031,NONMETRO_HU,CAND_PL_lodz,6.067335934,3190,non_metro,,72.0,72.0,6.067335934,0.0,6.067335934,78.067335934,3,3-4,0.9,2871.0,1447680.0,1302912.0
2031,NONMETRO_IE,CAND_DE_koeln,12.593419,2112,non_metro,,72.0,72.0,12.593419,13.0,25.593419,97.593419,4,3-4,0.9,1900.8,957360.0,861624.0
2031,NONMETRO_IT,CAND_IT_rome,0.913727053,17653,non_metro,,24.0,24.0,0.913727053,0.0,0.913727053,24.913727053,1,1,0.995,17564.735,8008320.0,7968278.4
2031,NONMETRO_LT,CAND_PL_lodz,5.6815555,956,non_metro,,72.0,72.0,5.6815555,0.0,5.6815555,77.6815555,3,3-4,0.9,860.4,434280.0,390852.0
2031,NONMETRO_LU,CAND_DE_koeln,1.684170087,426,non_metro,,24.0,24.0,1.684170087,0.0,1.684170087,25.684170087,1,1,0.995,423.87,193440.0,192472.8
2031,NONMETRO_LV,CAND_PL_lodz,8.38482491,700,non_metro,,72.0,72.0,8.38482491,0.0,8.38482491,80.38482491,3,3-4,0.9,630.0,317520.0,285768.0
2031,NONMETRO_MT,CAND_IT_rome,8.241666525,177,non_metro,,72.0,72.0,8.241666525,0.0,8.241666525,80.241666525,3,3-4,0.9,159.3,80880.0,72792.0
2031,NONMETRO_NL,CAND_DE_koeln,2.668831531,9233,non_metro,,48.0,48.0,2.668831531,0.0,2.668831531,50.668831531,2,2,0.98,9048.34,4188000.0,4104240.0
2031,NONMETRO_NO,CAND_PL_lodz,18.08939303,2655,non_metro,,72.0,72.0,18.08939303,13.0,31.08939303,103.08939303,4,3-4,0.9,2389.5,1205040.0,1084536.0
2031,NONMETRO_PL,CAND_PL_lodz,0.437450315,16522,non_metro,,24.0,24.0,0.437450315,0.0,0.437450315,24.437450315,1,1,0.995,16439.39,7493880.0,7456410.6
2031,NONMETRO_PT,CAND_ES_madrid,5.012170822,3185,non_metro,,72.0,72.0,5.012170822,0.0,5.012170822,77.012170822,3,3-4,0.9,2866.5,1445400.0,1300860.0
2031,NONMETRO_RO,CAND_PL_lodz,8.884813351,6028,non_metro,,72.0,72.0,8.884813351,0.0,8.884813351,80.884813351,3,3-4,0.9,5425.2,2734320.0,2460888.0
2031,NONMETRO_SE,CAND_PL_lodz,14.38267215,4873,non_metro,,72.0,72.0,14.38267215,13.0,27.382672149999998,99.38267214999999,4,3-4,0.9,4385.7,2210280.0,1989252.0
2031,NONMETRO_SI,CAND_IT_rome,6.039356853,824,non_metro,,72.0,72.0,6.039356853,0.0,6.039356853,78.039356853,3,3-4,0.9,741.6,373080.0,335772.0
2031,NONMETRO_SK,CAND_PL_lodz,4.167092114,2101,non_metro,,48.0,48.0,4.167092114,0.0,4.167092114,52.167092114,2,2,0.98,2058.98,952920.0,933861.6
2032,METRO_BE_brussels,CAND_DE_koeln,2.192080312,1543,metro,8.0,,8.0,2.192080312,0.0,2.192080312,10.192080312,0,0,1.0,1543.0,699904.8,699904.8
2032,METRO_BE_antwerp,CAND_DE_koeln,2.168730063,764,metro,8.0,,8.0,2.168730063,0.0,2.168730063,10.168730063,0,0,1.0,764.0,346550.4,346550.4
2032,METRO_BE_liege,CAND_DE_koeln,1.232925711,493,metro,12.0,,12.0,1.232925711,0.0,1.232925711,13.232925711,0,0,1.0,493.0,223624.8,223624.8
2032,METRO_BE_gent,CAND_DE_koeln,2.719843547,345,metro,12.0,,12.0,2.719843547,0.0,2.719843547,14.719843547,0,0,1.0,345.0,156492.0,156492.0
2032,METRO_BE_charleroi,CAND_DE_koeln,2.230151033,300,metro,12.0,,12.0,2.230151033,0.0,2.230151033,14.230151033,0,0,1.0,300.0,136080.0,136080.0
2032,METRO_DE_berlin,CAND_PL_lodz,5.063899413,2526,metro,8.0,,8.0,5.063899413,0.0,5.063899413,13.063899413,0,0,1.0,2526.0,1145793.6,1145793.6
2032,METRO_DE_hamburg,CAND_DE_koeln,4.323124437,1257,metro,8.0,,8.0,4.323124437,0.0,4.323124437,12.323124437,0,0,1.0,1257.0,570175.2000000001,570175.2000000001
2032,METRO_DE_munich,CAND_DE_koeln,5.471794971,1139,metro,8.0,,8.0,5.471794971,0.0,5.471794971,13.471794971,0,0,1.0,1139.0,516650.4,516650.4
2032,METRO_DE_koeln,CAND_DE_koeln,0.0,687,metro,12.0,,12.0,0.0,0.0,0.0,12.0,0,0,1.0,687.0,311623.2,311623.2
2032,METRO_DE_frankfurt_am_main,CAND_DE_koeln,1.831562636,523,metro,12.0,,12.0,1.831562636,0.0,1.831562636,13.831562636,0,0,1.0,523.0,237232.8,237232.8
2032,METRO_DE_duesseldorf,CAND_DE_koeln,0.4114939,456,metro,12.0,,12.0,0.4114939,0.0,0.4114939,12.4114939,0,0,1.0,456.0,206841.6,206841.6
2032,METRO_DE_stuttgart,CAND_DE_koeln,3.450423452,450,metro,12.0,,12.0,3.450423452,0.0,3.450423452,15.450423451999999,0,0,1.0,450.0,204120.0,204120.0
2032,METRO_DE_leipzig,CAND_DE_koeln,4.570199404,435,metro,12.0,,12.0,4.570199404,0.0,4.570199404,16.570199404,0,0,1.0,435.0,197316.0,197316.0
2032,METRO_DE_dresden,CAND_PL_lodz,4.867843755,425,metro,12.0,,12.0,4.867843755,0.0,4.867843755,16.867843755,0,0,1.0,425.0,192780.0,192780.0
2032,METRO_DE_dortmund,CAND_DE_koeln,0.887796304,416,metro,12.0,,12.0,0.887796304,0.0,0.887796304,12.887796304,0,0,1.0,416.0,188697.6,188697.6
2032,METRO_DE_essen,CAND_DE_koeln,0.700198958,408,metro,12.0,,12.0,0.700198958,0.0,0.700198958,12.700198958,0,0,1.0,408.0,185068.8,185068.8
2032,METRO_DE_bremen,CAND_DE_koeln,3.239641245,402,metro,12.0,,12.0,3.239641245,0.0,3.239641245,15.239641245,0,0,1.0,402.0,182347.2,182347.2
2032,METRO_DE_hannover,CAND_DE_koeln,2.997415602,380,metro,12.0,,12.0,2.997415602,0.0,2.997415602,14.997415602,0,0,1.0,380.0,172368.0,172368.0
2032,METRO_DE_duisburg,CAND_DE_koeln,0.683807755,377,metro,12.0,,12.0,0.683807755,0.0,0.683807755,12.683807755,0,0,1.0,377.0,171007.2,171007.2
2032,METRO_DE_nuernberg,CAND_DE_koeln,4.039801255,375,metro,12.0,,12.0,4.039801255,0.0,4.039801255,16.039801255,0,0,1.0,375.0,170100.0,170100.0
2032,METRO_DE_wandsbek,CAND_DE_koeln,4.36384593,294,metro,12.0,,12.0,4.36384593,0.0,4.36384593,16.36384593,0,0,1.0,294.0,133358.4,133358.4
2032,METRO_DE_bochum,CAND_DE_koeln,0.764907729,271,metro,12.0,,12.0,0.764907729,0.0,0.764907729,12.764907729,0,0,1.0,271.0,122925.6,122925.6
2032,METRO_DE_bochum_hordel,CAND_DE_koeln,0.781523689,269,metro,12.0,,12.0,0.781523689,0.0,0.781523689,12.781523689,0,0,1.0,269.0,122018.4,122018.4
2032,METRO_DE_mannheim,CAND_DE_koeln,2.321838089,251,metro,12.0,,12.0,2.321838089,0.0,2.321838089,14.321838089,0,0,1.0,251.0,113853.6,113853.6
2032,METRO_DE_wuppertal,CAND_DE_koeln,0.461875759,245,metro,12.0,,12.0,0.461875759,0.0,0.461875759,12.461875759,0,0,1.0,245.0,111132.0,111132.0
2032,METRO_DE_bielefeld,CAND_DE_koeln,1.971032114,236,metro,12.0,,12.0,1.971032114,0.0,1.971032114,13.971032114,0,0,1.0,236.0,107049.6,107049.6
2032,METRO_DE_karlsruhe,CAND_DE_koeln,2.854364445,230,metro,12.0,,12.0,2.854364445,0.0,2.854364445,14.854364445,0,0,1.0,230.0,104328.0,104328.0
2032,METRO_DE_bonn,CAND_DE_koeln,0.292352573,226,metro,12.0,,12.0,0.292352573,0.0,0.292352573,12.292352573,0,0,1.0,226.0,102513.6,102513.6
2032,METRO_DE_marienthal,CAND_DE_koeln,4.346353532,208,metro,12.0,,12.0,4.346353532,0.0,4.346353532,16.346353532000002,0,0,1.0,208.0,94348.8,94348.8
2032,METRO_DE_hamburg_nord,CAND_DE_koeln,4.323561785,212,metro,12.0,,12.0,4.323561785,0.0,4.323561785,16.323561785,0,0,1.0,212.0,96163.2,96163.2
2032,METRO_DE_wiesbaden,CAND_DE_koeln,1.582430804,198,metro,12.0,,12.0,1.582430804,0.0,1.582430804,13.582430804,0,0,1.0,198.0,89812.8,89812.8
2032,METRO_DE_muenster,CAND_DE_koeln,1.483675152,210,metro,12.0,,12.0,1.483675152,0.0,1.483675152,13.483675152,0,0,1.0,210.0,95256.0,95256.0
2032,METRO_DE_gelsenkirchen,CAND_DE_koeln,0.772741568,191,metro,12.0,,12.0,0.772741568,0.0,0.772741568,12.772741568,0,0,1.0,191.0,86637.6,86637.6
2032,METRO_DE_aachen,CAND_DE_koeln,0.759313624,197,metro,12.0,,12.0,0.759313624,0.0,0.759313624,12.759313624,0,0,1.0,197.0,89359.20000000001,89359.20000000001
2032,METRO_DE_moenchengladbach,CAND_DE_koeln,0.543010145,188,metro,12.0,,12.0,0.543010145,0.0,0.543010145,12.543010145,0,0,1.0,188.0,85276.8,85276.8
2032,METRO_DE_augsburg,CAND_DE_koeln,4.827768955,201,metro,12.0,,12.0,4.827768955,0.0,4.827768955,16.827768955,0,0,1.0,201.0,91173.6,91173.6
2032,METRO_DE_eimsbuettel,CAND_DE_koeln,4.294472213,182,metro,12.0,,12.0,4.294472213,0.0,4.294472213,16.294472213,0,0,1.0,182.0,82555.2,82555.2
2032,METRO_DE_altona,CAND_DE_koeln,4.257425944,177,metro,12.0,,12.0,4.257425944,0.0,4.257425944,16.257425944,0,0,1.0,177.0,80287.2,80287.2
2032,METRO_DE_chemnitz,CAND_DE_koeln,5.033689449,182,metro,24.0,,24.0,5.033689449,0.0,5.033689449,29.033689449,1,1,0.95,172.9,82555.2,78427.43999999999
