  ,node_id,assigned_cand,t_base_hr,units
2031,METRO_NL_the_hague,CAND_DE_koeln,2.678731968,489
2031,METRO_NL_utrecht,CAND_DE_koeln,2.165347295,391
2031,METRO_NL_eindhoven,CAND_DE_koeln,1.405166603,251
2031,METRO_NL_tilburg,CAND_DE_koeln,1.760530811,135
2031,METRO_NL_groningen,CAND_DE_koeln,3.066310706,124
2031,METRO_NL_almere_stad,CAND_DE_koeln,2.396056342,121
2031,METRO_NL_breda,CAND_DE_koeln,2.013694318,113
2031,METRO_DK_copenhagen,CAND_PL_lodz,7.536857969,873
2031,METRO_DK_arhus,CAND_DE_koeln,7.43173076,155
2031,METRO_EE_tallinn,CAND_PL_lodz,10.96810952,278
2031,METRO_FI_helsinki,CAND_PL_lodz,11.91612561,840
2031,METRO_FI_tampere,CAND_PL_lodz,13.35417242,216
2031,METRO_FI_espoo,CAND_PL_lodz,11.89086881,173
2031,METRO_FI_vantaa,CAND_PL_lodz,12.09649726,122
2031,METRO_FI_turku,CAND_PL_lodz,11.76570265,114
2031,METRO_LV_riga,CAND_PL_lodz,7.784310475,360
2031,METRO_LT_vilnius,CAND_PL_lodz,6.052322544,324
2031,METRO_LT_kaunas,CAND_PL_lodz,5.471071407,232
2031,METRO_LT_klaipeda,CAND_PL_lodz,5.417204826,124
2031,METRO_NO_oslo,CAND_DE_koeln,12.31646614,723
2031,METRO_NO_bergen,CAND_DE_koeln,12.68062321,133
2031,METRO_PL_warsaw,CAND_PL_lodz,1.404086125,1080
2031,METRO_PL_krakow,CAND_PL_lodz,2.313617085,462
2031,METRO_PL_lodz,CAND_PL_lodz,0,372
2031,METRO_PL_wroclaw,CAND_PL_lodz,2.21845479,385
2031,METRO_PL_poznan,CAND_PL_lodz,2.251782418,302
2031,METRO_PL_gdansk,CAND_PL_lodz,3.507859782,279
2031,METRO_PL_szczecin,CAND_PL_lodz,4.559441017,235
2031,METRO_PL_bydgoszcz,CAND_PL_lodz,2.16343575,197
2031,METRO_PL_lublin,CAND_PL_lodz,2.660486993,191
2031,METRO_PL_katowice,CAND_PL_lodz,2.052278901,184
2031,METRO_PL_bialystok,CAND_PL_lodz,3.508202817,176
2031,METRO_PL_gdynia,CAND_PL_lodz,3.74376502,151
2031,METRO_PL_czestochowa,CAND_PL_lodz,1.332157348,143
2031,METRO_PL_sosnowiec,CAND_PL_lodz,2.00409832,131
2031,METRO_PL_radom,CAND_PL_lodz,1.471542334,133
2031,METRO_PL_mokotow,CAND_PL_lodz,1.401408567,126
2031,METRO_PL_torun,CAND_PL_lodz,1.80549148,124
2031,METRO_PL_kielce,CAND_PL_lodz,1.538979481,122
2031,METRO_PL_gliwice,CAND_PL_lodz,2.076190257,115
2031,METRO_PL_zabrze,CAND_PL_lodz,2.013537336,111
2031,METRO_PL_bytom,CAND_PL_lodz,1.951704451,109
2031,METRO_PL_praga_poludnie,CAND_PL_lodz,1.466703245,111
2031,METRO_PL_bielsko_biala,CAND_PL_lodz,2.624373558,105
2031,METRO_PL_olsztyn,CAND_PL_lodz,2.804653529,102
2031,METRO_SE_stockholm,CAND_PL_lodz,10.14556338,1105
2031,METRO_SE_gothenburg,CAND_PL_lodz,9.795365887,408
2031,METRO_SE_malmo,CAND_PL_lodz,7.229793634,215
2031,METRO_AT_vienna,CAND_PL_lodz,5.44603467,1153
2031,METRO_AT_graz,CAND_PL_lodz,7.180378493,131
2031,METRO_AT_linz,CAND_PL_lodz,6.41045427,116
2031,METRO_AT_favoriten,CAND_PL_lodz,5.497585902,121
2031,METRO_AT_donaustadt,CAND_PL_lodz,5.38030418,124
2031,METRO_FR_paris,CAND_DE_koeln,4.830300704,6480
2031,METRO_FR_lyon,CAND_DE_koeln,7.164566467,1025
2031,METRO_FR_marseille,CAND_IT_rome,7.247957877,936
2031,METRO_FR_lille,CAND_DE_koeln,3.306945681,623
2031,METRO_FR_toulouse,CAND_ES_madrid,6.640387979,624
2031,METRO_FR_bordeaux,CAND_ES_madrid,6.649994004,587
2031,METRO_FR_nice,CAND_IT_rome,5.674313058,543
2031,METRO_FR_nantes,CAND_DE_koeln,8.926092601,410
2031,METRO_FR_toulon,CAND_IT_rome,6.678881893,338
2031,METRO_FR_grenoble,CAND_DE_koeln,7.765334766,310
2031,METRO_FR_strasbourg,CAND_DE_koeln,3.208967539,280
2031,METRO_FR_montpellier,CAND_ES_madrid,8.634208196,281
2031,METRO_FR_avignon,CAND_IT_rome,8.007072321,276
2031,METRO_FR_rouen,CAND_DE_koeln,5.377540541,272
2031,METRO_FR_saint_etienne,CAND_DE_koeln,7.682121496,217
2031,METRO_FR_rennes,CAND_DE_koeln,8.358070909,214
2031,METRO_FR_tours,CAND_DE_koeln,7.20616948,211
2031,METRO_FR_bethune,CAND_DE_koeln,3.683932264,207
2031,METRO_FR_valenciennes,CAND_DE_koeln,2.993791135,196
2031,METRO_FR_reims,CAND_DE_koeln,3.357977105,108
2031,METRO_FR_le_havre,CAND_DE_koeln,6.147446241,101
2031,METRO_FR_cergy_pontoise,CAND_DE_koeln,4.883272058,108
2031,METRO_FR_angers,CAND_DE_koeln,7.996059862,95
2031,METRO_IE_dublin,CAND_DE_koeln,11.25606147,764
2031,METRO_IE_cork,CAND_DE_koeln,12.8726909,110
2031,METRO_IE_dun_laoghaire,CAND_DE_koeln,11.15753055,108
2031,METRO_IT_rome,CAND_IT_rome,0,2439
2031,METRO_IT_milan,CAND_IT_rome,5.743228121,1767
2031,METRO_IT_naples,CAND_IT_rome,2.240273733,1212
2031,METRO_IT_turin,CAND_IT_rome,6.307198111,1010
2031,METRO_IT_bergamo,CAND_IT_rome,5.766998104,521
2031,METRO_IT_palermo,CAND_IT_rome,5.087138749,473
2031,METRO_IT_bologna,CAND_IT_rome,3.654298769,459
2031,METRO_IT_florence,CAND_IT_rome,2.806077116,398
2031,METRO_IT_padova,CAND_IT_rome,4.730320379,393
2031,METRO_IT_genoa,CAND_IT_rome,4.826177906,373
2031,METRO_IT_busto_arsizio,CAND_IT_rome,6.088654316,375
2031,METRO_IT_verona,CAND_IT_rome,4.945368162,362
2031,METRO_IT_seregno,CAND_IT_rome,5.939452898,360
2031,METRO_IT_bari,CAND_IT_rome,4.463799442,348
2031,METRO_IT_catania,CAND_IT_rome,6.431042441,328
2031,METRO_IT_brescia,CAND_IT_rome,5.342099475,279
2031,METRO_IT_como,CAND_IT_rome,6.178335526,277
2031,METRO_IT_cagliari,CAND_IT_rome,4.942380638,267
2031,METRO_IT_latina,CAND_IT_rome,0.69007505,264
2031,METRO_IT_taranto,CAND_IT_rome,5.122531501,257
2031,METRO_IT_caserta,CAND_IT_rome,2.123310338,242
2031,METRO_IT_salerno,CAND_IT_rome,2.805263784,236
2031,METRO_IT_treviso,CAND_IT_rome,5.043551549,218
2031,METRO_IT_pescara,CAND_IT_rome,1.835503769,216
2031,METRO_IT_modena,CAND_IT_rome,3.986849157,204
2031,METRO_IT_barletta,CAND_IT_rome,3.839776193,191
2031,METRO_IT_parma,CAND_IT_rome,4.420780278,189
2031,METRO_IT_vicenza,CAND_IT_rome,4.964414613,188
2031,METRO_IT_nola,CAND_IT_rome,2.394651818,185
2031,METRO_IT_lecco,CAND_IT_rome,6.077470022,176
2031,METRO_IT_messina,CAND_IT_rome,5.82998066,117
2031,METRO_IT_trieste,CAND_IT_rome,5.159858992,103
2031,METRO_IT_prato,CAND_IT_rome,2.992006003,103
2031,METRO_IT_reggio_calabria,CAND_IT_rome,5.984381895,92
2031,METRO_PT_lisbon,CAND_ES_madrid,6.027733666,1708
2031,METRO_PT_porto,CAND_ES_madrid,5.054025014,750
2031,METRO_PT_amadora,CAND_ES_madrid,6.101152503,97
2031,METRO_ES_madrid,CAND_ES_madrid,0,3825
2031,METRO_ES_barcelona,CAND_ES_madrid,6.050902118,3216
2031,METRO_ES_valencia,CAND_ES_madrid,3.628421468,468
2031,METRO_ES_zaragoza,CAND_ES_madrid,3.289352499,415
2031,METRO_ES_sevilla,CAND_ES_madrid,4.684204239,389
2031,METRO_ES_malaga,CAND_ES_madrid,4.988584825,331
2031,METRO_ES_murcia,CAND_ES_madrid,4.192990303,291
2031,METRO_ES_palma,CAND_ES_madrid,6.590363337,274
2031,METRO_ES_alicante,CAND_ES_madrid,4.320921585,214
2031,METRO_ES_las_palmas_de_gran_canaria,CAND_ES_madrid,20.86097493,212
2031,METRO_ES_bilbao,CAND_ES_madrid,3.875550517,192
2031,METRO_ES_cordoba,CAND_ES_madrid,3.546427804,200
2031,METRO_ES_vigo,CAND_ES_madrid,5.582543834,171
2031,METRO_ES_valladolid,CAND_ES_madrid,1.946304385,166
2031,METRO_ES_gijon,CAND_ES_madrid,4.593003708,154
2031,METRO_ES_eixample,CAND_ES_madrid,6.053707055,146
2031,METRO_ES_l_hospitalet_de_llobregat,CAND_ES_madrid,5.98610304,160
2031,METRO_ES_latina,CAND_IT_rome,0.69007505,148
2031,METRO_ES_carabanchel,CAND_ES_madrid,0.040624223,142
2031,METRO_ES_a_coruna,CAND_ES_madrid,6.103723911,138
2031,METRO_ES_puente_de_vallecas,CAND_ES_madrid,0.051383776,137
2031,METRO_ES_sant_marti,CAND_ES_madrid,6.097768659,139
2031,METRO_ES_gasteiz_vitoria,CAND_ES_madrid,3.405604358,134
2031,METRO_ES_granada,CAND_ES_madrid,4.308799998,133
2031,METRO_ES_elche,CAND_ES_madrid,4.225316152,134
2031,METRO_ES_ciudad_lineal,CAND_ES_madrid,0.064457207,135
2031,METRO_ES_oviedo,CAND_ES_madrid,4.466979201,128
2031,METRO_ES_santa_cruz_de_tenerife,CAND_ES_madrid,21.04880434,128
2031,METRO_ES_fuencarral_el_pardo,CAND_ES_madrid,0.113137082,123
2031,METRO_ES_badalona,CAND_ES_madrid,6.153019543,127
2031,METRO_ES_cartagena,CAND_ES_madrid,4.690326717,120
2031,METRO_ES_terrassa,CAND_ES_madrid,5.959874307,123
2031,METRO_ES_jerez_de_la_frontera,CAND_ES_madrid,5.586853563,115
2031,METRO_ES_sabadell,CAND_ES_madrid,6.043306014,119
2031,METRO_ES_mostoles,CAND_ES_madrid,0.207500424,117
2031,METRO_ES_alcala_de_henares,CAND_ES_madrid,0.358721208,118
2031,METRO_ES_pamplona,CAND_ES_madrid,3.804832081,113
2031,METRO_ES_fuenlabrada,CAND_ES_madrid,0.199595999,107
2031,METRO_ES_almeria,CAND_ES_madrid,4.947272359,111
2031,METRO_ES_leganes,CAND_ES_madrid,0.134298467,107
2031,METRO_ES_san_sebastian,CAND_ES_madrid,4.228515715,103
2031,METRO_ES_sants_montjuic,CAND_ES_madrid,6.04269395,102
2031,METRO_ES_santander,CAND_ES_madrid,4.068588274,103
2031,METRO_ES_castello_de_la_plana,CAND_ES_madrid,3.766982878,107
2031,METRO_ES_burgos,CAND_ES_madrid,2.568069171,101
2031,METRO_ES_albacete,CAND_ES_madrid,2.681923537,95
2031,METRO_ES_horta_guinardo,CAND_ES_madrid,6.066774417,94
2031,METRO_ES_alcorcon,CAND_ES_madrid,0.156061222,96
2031,METRO_ES_getafe,CAND_ES_madrid,0.151039077,100
2031,METRO_ES_nou_barris,CAND_ES_madrid,6.082016874,100
2031,METRO_CH_zurich,CAND_DE_koeln,4.959371759,840
2031,METRO_CH_geneva,CAND_DE_koeln,6.352603718,373
2031,METRO_CH_basel,CAND_DE_koeln,4.535822591,333
2031,METRO_CH_lausanne,CAND_DE_koeln,5.900768806,273
2031,METRO_CH_bern,CAND_DE_koeln,5.335415223,259
2031,METRO_BG_sofia,CAND_IT_rome,10.71889694,575
2031,METRO_BG_plovdiv,CAND_IT_rome,12.12648431,155
2031,METRO_BG_varna,CAND_PL_lodz,13.69909389,150
2031,METRO_BG_burgas,CAND_PL_lodz,14.31444294,90
2031,METRO_HR_zagreb,CAND_IT_rome,6.205090802,309
2031,METRO_HR_split,CAND_IT_rome,4.414134195,75
2031,METRO_CY_nicosia,CAND_IT_rome,23.46169835,99
2031,METRO_CZ_prague,CAND_PL_lodz,4.804821488,588
2031,METRO_CZ_brno,CAND_PL_lodz,4.209992716,175
2031,METRO_CZ_ostrava,CAND_PL_lodz,2.771833031,138
2031,METRO_CZ_pilsen,CAND_DE_koeln,5.69575917,73
2031,METRO_GR_athens,CAND_IT_rome,12.58354046,1423
2031,METRO_GR_thessaloniki,CAND_IT_rome,10.57523747,368
2031,METRO_GR_patras,CAND_IT_rome,10.59316876,77
2031,METRO_GR_piraeus,CAND_IT_rome,12.53039824,71
2031,METRO_HU_budapest,CAND_PL_lodz,5.713391942,806
2031,METRO_HU_debrecen,CAND_PL_lodz,5.953089144,94
2031,METRO_HU_miskolc,CAND_PL_lodz,5.025044142,73
2031,METRO_HU_szeged,CAND_PL_lodz,7.385873069,73
2031,METRO_RO_bucharest,CAND_PL_lodz,11.42629951,768
2031,METRO_RO_iasi,CAND_PL_lodz,9.338446065,142
2031,METRO_RO_cluj_napoca,CAND_PL_lodz,7.579072267,139
2031,METRO_RO_timisoara,CAND_PL_lodz,8.174446059,138
2031,METRO_RO_craiova,CAND_PL_lodz,10.66370196,128
2031,METRO_RO_constanta,CAND_PL_lodz,12.99938629,130
2031,METRO_RO_galati,CAND_PL_lodz,11.3151707,120
2031,METRO_RO_brasov,CAND_PL_lodz,9.784256942,116
2031,METRO_RO_ploiesti,CAND_PL_lodz,10.78268572,97
2031,METRO_RO_braila,CAND_PL_lodz,11.46849373,87
2031,METRO_RO_oradea,CAND_PL_lodz,6.651097374,90
2031,METRO_RO_bacau,CAND_PL_lodz,9.495159563,69
2031,METRO_RO_arad,CAND_PL_lodz,7.627366525,73
2031,METRO_RO_pitesti,CAND_PL_lodz,10.39408067,72
2031,METRO_MT_valletta,CAND_IT_rome,8.263051621,3
2031,METRO_SK_bratislava,CAND_PL_lodz,5.242565771,203
2031,METRO_SK_kosice,CAND_PL_lodz,4.353124207,103
2031,METRO_SI_ljubljana,CAND_IT_rome,5.870239442,125
2031,METRO_LU_luxembourg,CAND_DE_koeln,1.897030217,58
2031,NONMETRO_AT,CAND_PL_lodz,6.773307633,3437
2031,NONMETRO_BE,CAND_DE_koeln,1.825183961,4558
2031,NONMETRO_BG,CAND_IT_rome,12.70373436,1958
2031,NONMETRO_CH,CAND_DE_koeln,5.656685971,3027
2031,NONMETRO_CY,CAND_IT_rome,23.25652483,555
2031,NONMETRO_CZ,CAND_PL_lodz,4.195079107,3608
2031,NONMETRO_DE,CAND_DE_koeln,2.618811449,37267
2031,NONMETRO_DK,CAND_DE_koeln,7.35898527,2672
2031,NONMETRO_EE,CAND_PL_lodz,10.3267398,498
2031,NONMETRO_ES,CAND_ES_madrid,0.617771964,11877
2031,NONMETRO_FI,CAND_PL_lodz,18.11658503,1968
2031,NONMETRO_FR,CAND_DE_koeln,6.872974493,22880
2031,NONMETRO_GR,CAND_IT_rome,15.64000485,2464
2031,NONMETRO_HR,CAND_IT_rome,4.790716195,1289
2031,NONMETRO_HU,CAND_PL_lodz,6.067335934,3190
2031,NONMETRO_IE,CAND_DE_koeln,12.593419,2112
2031,NONMETRO_IT,CAND_IT_rome,0.913727053,17653
2031,NONMETRO_LT,CAND_PL_lodz,5.6815555,956
2031,NONMETRO_LU,CAND_DE_koeln,1.684170087,426
2031,NONMETRO_LV,CAND_PL_lodz,8.38482491,700
2031,NONMETRO_MT,CAND_IT_rome,8.241666525,177
2031,NONMETRO_NL,CAND_DE_koeln,2.668831531,9233
2031,NONMETRO_NO,CAND_PL_lodz,18.08939303,2655
2031,NONMETRO_PL,CAND_PL_lodz,0.437450315,16522
2031,NONMETRO_PT,CAND_ES_madrid,5.012170822,3185
2031,NONMETRO_RO,CAND_PL_lodz,8.884813351,6028
2031,NONMETRO_SE,CAND_PL_lodz,14.38267215,4873
2031,NONMETRO_SI,CAND_IT_rome,6.039356853,824
2031,NONMETRO_SK,CAND_PL_lodz,4.167092114,2101
2032,METRO_BE_brussels,CAND_DE_koeln,2.192080312,1543
2032,METRO_BE_antwerp,CAND_DE_koeln,2.168730063,764
2032,METRO_BE_liege,CAND_DE_koeln,1.232925711,493
2032,METRO_BE_gent,CAND_DE_koeln,2.719843547,345
2032,METRO_BE_charleroi,CAND_DE_koeln,2.230151033,300
2032,METRO_DE_berlin,CAND_PL_lodz,5.063899413,2526
2032,METRO_DE_hamburg,CAND_DE_koeln,4.323124437,1257
2032,METRO_DE_munich,CAND_DE_koeln,5.471794971,1139
2032,METRO_DE_koeln,CAND_DE_koeln,0,687
2032,METRO_DE_frankfurt_am_main,CAND_DE_koeln,1.831562636,523
2032,METRO_DE_duesseldorf,CAND_DE_koeln,0.4114939,456
2032,METRO_DE_stuttgart,CAND_DE_koeln,3.450423452,450
2032,METRO_DE_leipzig,CAND_DE_koeln,4.570199404,435
2032,METRO_DE_dresden,CAND_PL_lodz,4.867843755,425
2032,METRO_DE_dortmund,CAND_DE_koeln,0.887796304,416
2032,METRO_DE_essen,CAND_DE_koeln,0.700198958,408
2032,METRO_DE_bremen,CAND_DE_koeln,3.239641245,402
2032,METRO_DE_hannover,CAND_DE_koeln,2.997415602,380
2032,METRO_DE_duisburg,CAND_DE_koeln,0.683807755,377
2032,METRO_DE_nuernberg,CAND_DE_koeln,4.039801255,375
2032,METRO_DE_wandsbek,CAND_DE_koeln,4.36384593,294
2032,METRO_DE_bochum,CAND_DE_koeln,0.764907729,271
2032,METRO_DE_bochum_hordel,CAND_DE_koeln,0.781523689,269
2032,METRO_DE_mannheim,CAND_DE_koeln,2.321838089,251
2032,METRO_DE_wuppertal,CAND_DE_koeln,0.461875759,245
2032,METRO_DE_bielefeld,CAND_DE_koeln,1.971032114,236
2032,METRO_DE_karlsruhe,CAND_DE_koeln,2.854364445,230
2032,METRO_DE_bonn,CAND_DE_koeln,0.292352573,226
2032,METRO_DE_marienthal,CAND_DE_koeln,4.346353532,208
2032,METRO_DE_hamburg_nord,CAND_DE_koeln,4.323561785,212
2032,METRO_DE_wiesbaden,CAND_DE_koeln,1.582430804,198
2032,METRO_DE_muenster,CAND_DE_koeln,1.483675152,210
2032,METRO_DE_gelsenkirchen,CAND_DE_koeln,0.772741568,191
2032,METRO_DE_aachen,CAND_DE_koeln,0.759313624,197
2032,METRO_DE_moenchengladbach,CAND_DE_koeln,0.543010145,188
2032,METRO_DE_augsburg,CAND_DE_koeln,4.827768955,201
2032,METRO_DE_eimsbuettel,CAND_DE_koeln,4.294472213,182
2032,METRO_DE_altona,CAND_DE_koeln,4.257425944,177
2032,METRO_DE_chemnitz,CAND_DE_koeln,5.033689449,182
2032,METRO_DE_braunschweig,CAND_DE_koeln,3.456275782,181
2032,METRO_DE_krefeld,CAND_DE_koeln,0.631936755,170
2032,METRO_DE_halle_saale,CAND_DE_koeln,4.266776708,172
2032,METRO_DE_hamburg_mitte,CAND_DE_koeln,4.296737237,174
2032,METRO_DE_kiel,CAND_DE_koeln,5.203684283,174
2032,METRO_DE_magdeburg,CAND_DE_koeln,4.197424254,169
2032,METRO_DE_neue_neustadt,CAND_DE_koeln,4.211057696,160
2032,METRO_DE_oberhausen,CAND_DE_koeln,0.730618916,154
2032,METRO_DE_freiburg,CAND_DE_koeln,3.996731843,170
2032,METRO_DE_luebeck,CAND_DE_koeln,4.958499364,155
2032,METRO_DE_erfurt,CAND_DE_koeln,3.431783129,152
2032,METRO_DE_harburg,CAND_DE_koeln,4.185987761,163
2032,METRO_DE_hagen,CAND_DE_koeln,0.718382205,141
2032,METRO_DE_rostock,CAND_DE_koeln,5.954810005,145
2032,METRO_DE_kassel,CAND_DE_koeln,2.195826406,144
2032,METRO_DE_hamm,CAND_DE_koeln,1.233374939,133
2032,METRO_DE_mainz,CAND_DE_koeln,1.696580886,139
2032,METRO_DE_saarbruecken,CAND_DE_koeln,2.269888253,129
2032,METRO_DE_herne,CAND_DE_koeln,0.840136239,121
2032,METRO_DE_muelheim,CAND_DE_koeln,0.668295694,122
2032,METRO_DE_neukoelln,CAND_PL_lodz,5.037652759,117
2032,METRO_DE_osnabrueck,CAND_DE_koeln,2.006044873,127
2032,METRO_DE_solingen,CAND_DE_koeln,0.33965684,119
2032,METRO_NL_amsterdam,CAND_DE_koeln,2.569743992,867
2032,METRO_NL_rotterdam,CAND_DE_koeln,2.442708023,741
2032,METRO_NL_the_hague,CAND_DE_koeln,2.678731968,530
2032,METRO_NL_utrecht,CAND_DE_koeln,2.165347295,424
2032,METRO_NL_eindhoven,CAND_DE_koeln,1.405166603,272
2032,METRO_NL_tilburg,CAND_DE_koeln,1.760530811,146
2032,METRO_NL_groningen,CAND_DE_koeln,3.066310706,134
2032,METRO_NL_almere_stad,CAND_DE_koeln,2.396056342,132
2032,METRO_NL_breda,CAND_DE_koeln,2.013694318,122
2032,METRO_DK_copenhagen,CAND_PL_lodz,7.536857969,952
2032,METRO_DK_arhus,CAND_DE_koeln,7.43173076,170
2032,METRO_EE_tallinn,CAND_PL_lodz,10.96810952,302
2032,METRO_FI_helsinki,CAND_PL_lodz,11.91612561,914
2032,METRO_FI_tampere,CAND_PL_lodz,13.35417242,236
2032,METRO_FI_espoo,CAND_PL_lodz,11.89086881,191
2032,METRO_FI_vantaa,CAND_PL_lodz,12.09649726,134
2032,METRO_FI_turku,CAND_PL_lodz,11.76570265,125
2032,METRO_LV_riga,CAND_PL_lodz,7.784310475,388
2032,METRO_LT_vilnius,CAND_PL_lodz,6.052322544,351
2032,METRO_LT_kaunas,CAND_PL_lodz,5.471071407,253
2032,METRO_LT_klaipeda,CAND_PL_lodz,5.417204826,136
2032,METRO_NO_oslo,CAND_DE_koeln,12.31646614,794
2032,METRO_NO_bergen,CAND_DE_koeln,12.68062321,146
2032,METRO_PL_warsaw,CAND_PL_lodz,1.404086125,1170
2032,METRO_PL_krakow,CAND_PL_lodz,2.313617085,500
2032,METRO_PL_lodz,CAND_PL_lodz,0,399
2032,METRO_PL_wroclaw,CAND_PL_lodz,2.21845479,417
2032,METRO_PL_poznan,CAND_PL_lodz,2.251782418,326
2032,METRO_PL_gdansk,CAND_PL_lodz,3.507859782,302
2032,METRO_PL_szczecin,CAND_PL_lodz,4.559441017,254
2032,METRO_PL_bydgoszcz,CAND_PL_lodz,2.16343575,213
2032,METRO_PL_lublin,CAND_PL_lodz,2.660486993,206
2032,METRO_PL_katowice,CAND_PL_lodz,2.052278901,198
2032,METRO_PL_bialystok,CAND_PL_lodz,3.508202817,191
2032,METRO_PL_gdynia,CAND_PL_lodz,3.74376502,164
2032,METRO_PL_czestochowa,CAND_PL_lodz,1.332157348,154
2032,METRO_PL_sosnowiec,CAND_PL_lodz,2.00409832,140
2032,METRO_PL_radom,CAND_PL_lodz,1.471542334,143
2032,METRO_PL_mokotow,CAND_PL_lodz,1.401408567,137
2032,METRO_PL_torun,CAND_PL_lodz,1.80549148,134
2032,METRO_PL_kielce,CAND_PL_lodz,1.538979481,132
2032,METRO_PL_gliwice,CAND_PL_lodz,2.076190257,123
2032,METRO_PL_zabrze,CAND_PL_lodz,2.013537336,119
2032,METRO_PL_bytom,CAND_PL_lodz,1.951704451,117
2032,METRO_PL_praga_poludnie,CAND_PL_lodz,1.466703245,120
2032,METRO_PL_bielsko_biala,CAND_PL_lodz,2.624373558,113
2032,METRO_PL_olsztyn,CAND_PL_lodz,2.804653529,111
2032,METRO_SE_stockholm,CAND_PL_lodz,10.14556338,1209
2032,METRO_SE_gothenburg,CAND_PL_lodz,9.795365887,446
2032,METRO_SE_malmo,CAND_PL_lodz,7.229793634,235
2032,METRO_AT_vienna,CAND_PL_lodz,5.44603467,1267
2032,METRO_AT_graz,CAND_PL_lodz,7.180378493,145
2032,METRO_AT_linz,CAND_PL_lodz,6.41045427,127
2032,METRO_AT_favoriten,CAND_PL_lodz,5.497585902,134
2032,METRO_AT_donaustadt,CAND_PL_lodz,5.38030418,140
2032,METRO_FR_paris,CAND_DE_koeln,4.830300704,7114
2032,METRO_FR_lyon,CAND_DE_koeln,7.164566467,1126
2032,METRO_FR_marseille,CAND_IT_rome,7.247957877,1028
2032,METRO_FR_lille,CAND_DE_koeln,3.306945681,683
2032,METRO_FR_toulouse,CAND_ES_madrid,6.640387979,686
2032,METRO_FR_bordeaux,CAND_ES_madrid,6.649994004,645
2032,METRO_FR_nice,CAND_IT_rome,5.674313058,595
2032,METRO_FR_nantes,CAND_DE_koeln,8.926092601,450
2032,METRO_FR_toulon,CAND_IT_rome,6.678881893,370
2032,METRO_FR_grenoble,CAND_DE_koeln,7.765334766,341
2032,METRO_FR_strasbourg,CAND_DE_koeln,3.208967539,307
2032,METRO_FR_montpellier,CAND_ES_madrid,8.634208196,309
2032,METRO_FR_avignon,CAND_IT_rome,8.007072321,303
2032,METRO_FR_rouen,CAND_DE_koeln,5.377540541,298
2032,METRO_FR_saint_etienne,CAND_DE_koeln,7.682121496,238
2032,METRO_FR_rennes,CAND_DE_koeln,8.358070909,235
2032,METRO_FR_tours,CAND_DE_koeln,7.20616948,231
2032,METRO_FR_bethune,CAND_DE_koeln,3.683932264,228
2032,METRO_FR_valenciennes,CAND_DE_koeln,2.993791135,215
2032,METRO_FR_reims,CAND_DE_koeln,3.357977105,118
2032,METRO_FR_le_havre,CAND_DE_koeln,6.147446241,110
2032,METRO_FR_cergy_pontoise,CAND_DE_koeln,4.883272058,119
2032,METRO_FR_angers,CAND_DE_koeln,7.996059862,104
2032,METRO_IE_dublin,CAND_DE_koeln,11.25606147,843
2032,METRO_IE_cork,CAND_DE_koeln,12.8726909,121
2032,METRO_IE_dun_laoghaire,CAND_DE_koeln,11.15753055,119
2032,METRO_IT_rome,CAND_IT_rome,0,2669
2032,METRO_IT_milan,CAND_IT_rome,5.743228121,1933
2032,METRO_IT_naples,CAND_IT_rome,2.240273733,1324
2032,METRO_IT_turin,CAND_IT_rome,6.307198111,1105
2032,METRO_IT_bergamo,CAND_IT_rome,5.766998104,571
2032,METRO_IT_palermo,CAND_IT_rome,5.087138749,517
2032,METRO_IT_bologna,CAND_IT_rome,3.654298769,502
2032,METRO_IT_florence,CAND_IT_rome,2.806077116,435
2032,METRO_IT_padova,CAND_IT_rome,4.730320379,431
2032,METRO_IT_genoa,CAND_IT_rome,4.826177906,408
2032,METRO_IT_busto_arsizio,CAND_IT_rome,6.088654316,411
2032,METRO_IT_verona,CAND_IT_rome,4.945368162,396
2032,METRO_IT_seregno,CAND_IT_rome,5.939452898,394
2032,METRO_IT_bari,CAND_IT_rome,4.463799442,381
2032,METRO_IT_catania,CAND_IT_rome,6.431042441,359
2032,METRO_IT_brescia,CAND_IT_rome,5.342099475,305
2032,METRO_IT_como,CAND_IT_rome,6.178335526,303
2032,METRO_IT_cagliari,CAND_IT_rome,4.942380638,292
2032,METRO_IT_latina,CAND_IT_rome,0.69007505,290
2032,METRO_IT_taranto,CAND_IT_rome,5.122531501,281
2032,METRO_IT_caserta,CAND_IT_rome,2.123310338,265
2032,METRO_IT_salerno,CAND_IT_rome,2.805263784,258
2032,METRO_IT_treviso,CAND_IT_rome,5.043551549,239
2032,METRO_IT_pescara,CAND_IT_rome,1.835503769,236
2032,METRO_IT_modena,CAND_IT_rome,3.986849157,224
2032,METRO_IT_barletta,CAND_IT_rome,3.839776193,209
2032,METRO_IT_parma,CAND_IT_rome,4.420780278,207
2032,METRO_IT_vicenza,CAND_IT_rome,4.964414613,205
2032,METRO_IT_nola,CAND_IT_rome,2.394651818,202
2032,METRO_IT_lecco,CAND_IT_rome,6.077470022,193
2032,METRO_IT_messina,CAND_IT_rome,5.82998066,126
2032,METRO_IT_trieste,CAND_IT_rome,5.159858992,113
2032,METRO_IT_prato,CAND_IT_rome,2.992006003,113
2032,METRO_IT_reggio_calabria,CAND_IT_rome,5.984381895,101
2032,METRO_PT_lisbon,CAND_ES_madrid,6.027733666,1871
